docid,lat,lng,lat,lng,level_2,name,business_status,address,types,user_ratings_total,#charging_stations,comments,avg_rating
1349,39.876094,-88.959111,39.875704,-88.9590848,4850,Electric Vehicle Charging Station,OPERATIONAL,"165 W Pershing Rd, Decatur, IL 62526, USA","point_of_interest, establishment",3,3,"I had rented a Tesla from Chicago ( because that is the only thing Hertz had to offer) and when I got it the car was at 295 miles range, I had hoped to find a charging at or near decatur but there are no public charging stations available. This one is specifically located in Nissan dealership area and the person inside was so generous and helpful- he allowed us to use the charger as long as I stay with my car and give priority to Nissan customers if needed! Thanks for the generosity of this gentleman, it will let me get back home to my family!",5.0
1368,40.4244203,-86.9103211,40.4249477,-86.9099889,8988,Electric Vehicle Charging Station,OPERATIONAL,"120 Grant St, Lafayette, IN 47905, USA","point_of_interest, establishment",4,4,"6 kW max, 1 plug, two spots. Would be five stars if it had two plugs. Fully charged Model 3 overnight.No longer there, only the base is left, no charging station.Was not able to get this charger to work 1/10/2022",2.0
1379,35.61229,-106.0323,35.6117304,-106.0314632,3886,Tesla Supercharger,OPERATIONAL,"8380 Cerrillos Rd, Santa Fe, NM 87507, USA","point_of_interest, establishment",96,5,"Lots of space if you need to drop a trailer before charging. There during the day, but not certain I would wast to charge there late at night.Nobody there at 11:30am. Three cars showed up ten minutes later.  I left at 12:30pm.  There were seven open spaces.  Easy in, easy out.When we arrived, there were no other cars charging. It's right next to a mall so it's an easy place to visit a restroom if necessary. A quiet location and all the stations were working.Can easily walk to Sweet Santa Fe bakery for sweets and coffee.Again easy peasy. All chargers were working. There was no wait. Feel like I am in an abandoned parking lot and wasn't really aware that there was a kind of strip mall attached to this lot. Kind of feels like it's overgrown and that construction has been abandoned. I might check out the mall next time I'm there.",4.8
1403,35.048239,-77.014397,35.0482484,-77.014389,8952,Electric Vehicle Charging Station,OPERATIONAL,"3315 US-70, New Bern, NC 28560, USA","point_of_interest, establishment",2,2,"Nicest Nissan dealer - or any car dealer - I have met! Happy to let you charge. It is not in an area behind a gate so if you are coming in late on a Friday night you can stop in on your way to the beach and get charged up. The dealer said it is a fast charger. The only reason for not giving a 5 star rating is that we did not get a fast charge. Our car is fairly new so i could have been us. Check it out, and let me know what you think. I will try it again. Safe travels, y'all!",4.0
1405,36.323241,-79.686657,36.3231317,-79.6868156,9634,Electric Vehicle Charging Station,OPERATIONAL,"1123 Freeway Dr., Reidsville, NC 27320, USA","point_of_interest, establishment",2,2,"220v charger open to the public.  ChAdeMO high speed charger added to location.  CCS1 high speed charger added to location.Little strange location of this charger, you can find it keeping your eyes open 😄. Not sure if public is allowed to use it. Only 1 2nd gen charger. It worked for me.",5.0
1412,35.644549,-80.488272,35.6441371,-80.4884874,11019,Electric Vehicle Charging Station,OPERATIONAL,"629 Jake Alexander Blvd S, Salisbury, NC 28147, USA","point_of_interest, establishment",1,1,"the Level 3 charger was completely off when I got there at 745pm July 11, 2022. there are level 2 chargers that can be used. i used this for an hour to get me enough charge to get to a level 3 charger towards charlotte. disappointing to have the equipment but no level 3 fast charging.",1.0
1427,36.179741,-80.275364,36.1798222,-80.2753533,3169,Electric Vehicle Charging Station,OPERATIONAL,"5795 University Pkwy, Winston-Salem, NC 27105, USA","point_of_interest, establishment",4,4,"It's at the corner of the building, very indiscreet so that you almost miss it, and if you use it, you'll block traffic. I guess you can't complain, though, because it's free.Fast charger was removed since it was the only free one in Winston and too many people were using.",2.0
1446,34.81781,-82.341027,34.8179059,-82.3410256,3515,Nissan Charging Station,OPERATIONAL,"2712 Laurens Rd, Greenville, SC 29607, USA","point_of_interest, establishment",1,1,The charger is located at the Nissan dealership and is available after the dealership closes.,5.0
1447,34.223185,-82.18908,34.2233163,-82.1889858,10064,Electric Vehicle Charging Station,OPERATIONAL,"1724 Montague Ave Ext, Greenwood, SC 29649, USA","point_of_interest, establishment",3,3,Good,5.0
1452,33.753917,-78.965658,33.7539093,-78.9657029,4442,Electric Vehicle Charging Station,OPERATIONAL,"4701 US-501, Myrtle Beach, SC 29579, USA","point_of_interest, establishment",1,1,"Excellent safe location for charging.  Also, the highest kW charging rate at 48wK in the Myrtle Beach area next to Telsa Supercharger. It is clear Myrtle Beach has not done much with the infrastructure for electric cars.  Very surprising with 212 golf courses and not even 20 charging locations of which most is trickle charges which takes several hours to charge. Thank goodness for Nissan. Kia had a sign stating both of their charges were Out of Order and conveniently had vehicles blocking the charges.",5.0
1475,35.99289,-78.9014,35.9926652,-78.9021018,2681,ChargePoint Charging Station,OPERATIONAL,"250 S Mangum St, Durham, NC 27701, USA","point_of_interest, establishment",3,3,"Only Level 1 chargers so it will take the entire day to charge, absolutely worthless.Very convenient charging station for when visiting DPAC. First floor of the parking garage.",3.0
1495,39.779011,-86.046058,39.7790109,-86.0460378,5016,Nissan Charging Station,OPERATIONAL,"802 Shadeland Ave, Indianapolis, IN 46219, USA","point_of_interest, establishment",1,1,The charger listing descriptions are not true. They will turn you away if you are not driving a Nissan. This is misuse of government grant money.,1.0
1497,39.644452,-86.131954,39.644458,-86.1319348,7858,Nissan Charging Station,OPERATIONAL,"8435 S U.S Hwy 31, Indianapolis, IN 46227, USA","point_of_interest, establishment",3,3,"DO NOT ATTEMPT TO GO HERE. CHARGING STATIONS DO NOT WORK. I have no idea why a Nissan dealership, whom sells electric vehicles, doesn't have a functioning charging station is beyond me... Do better Nissan dealership, be better.Chargers not working.  They claim they have been waiting on parts for 6 months.  They also have a super charger it appears, not working either.2 units neither work",1.0
1519,39.003452,-84.654074,39.0032335,-84.6542962,10432,Electric Vehicle Charging Station,OPERATIONAL,"8053 Burlington Pike, Florence, KY 41042, USA","point_of_interest, establishment",2,2,I stopped by to see the price. None of the chargers are currently working 2-1-23.Appreciate the charge,3.5
1525,35.547866,-82.599474,35.5477573,-82.599588,1248,Electric Vehicle Charging Station,OPERATIONAL,"629 Brevard Rd, Asheville, NC 28806, USA","point_of_interest, establishment",1,1,Excellent dealership!,5.0
1528,36.222859,-81.63402,36.2228331,-81.6340362,12018,Nissan Charging Station,OPERATIONAL,"2462 Old US 421 S, Boone, NC 28607, USA","point_of_interest, establishment",1,1,This charging station was in good working order and left open to the public. Thank you!,5.0
1536,42.271355,-87.949478,42.27143,-87.949595,4969,ChargePoint Charging Station,OPERATIONAL,"920 IL-21, Libertyville, IL 60048, USA","point_of_interest, establishment",1,1,Libertyville auto plaza great place I currently work here as there professional photographer for their huge new an used car inventory great prices an great staff members,4.0
1546,41.473755,-90.504579,41.4739003,-90.5043345,10254,Electric Vehicle Charging Station,OPERATIONAL,"2301 39th Ave, Moline, IL 61265, USA","point_of_interest, establishment",2,2,Charging station is not compatible with Tesla stock adapter.Easy to use and friendly staff. Jersey Mike's is a quick walk away and a great stop for lunch.,3.0
1597,38.255149,-77.496844,38.2551492,-77.4968448,3307,Nissan Charging Station,OPERATIONAL,"5200 Jefferson Davis Hwy, Fredericksburg, VA 22408, USA","point_of_interest, establishment",1,1,"Single station, but has the fast chargers. Can pay with credit card on-site; no need for a random app sign-up. Station is around the back of the showroom, left side.",5.0
1607,37.650319,-77.609022,37.6502967,-77.6090275,9254,Nissan Charging Station,OPERATIONAL,"11401 W Broad St, Richmond, VA 23233, USA","point_of_interest, establishment",1,1,"Charge station works and is free! Charge station is about 30kw or lower. It is right under the ""Nissan Pre-owned Vehicles"" sign next to the service center. The dealership was kind to move a car out of the way.",5.0
1683,38.392257,-75.575718,38.3922573,-75.5757187,15427,Nissan Charging Station,OPERATIONAL,"2012 N Salisbury Blvd, Salisbury, MD 21801, USA","point_of_interest, establishment",1,1,Charging station is not working 4/20/23,1.0
1701,40.780079,-80.390267,40.7800791,-80.3902673,595,Nissan Charging Station,OPERATIONAL,"2777 Constitution Blvd, Beaver Falls, PA 15010, USA","point_of_interest, establishment",1,1,I was staying at the Microtel due to the train derailment and being displaced from my home. They must have saw I was using the charger(that is advertised as being 24/7) and turned it off. I was  moving my car every morning before they opened. When I bought my car i was GUARANTEED I could use all the Nissan charging stations. Absolutely ridiculous and selfish.,1.0
1711,40.090978,-76.347247,40.090978,-76.3472472,9470,Nissan Charging Station,OPERATIONAL,"5340 Manheim Pike, East Petersburg, PA 17520, USA","point_of_interest, establishment",1,1,Slow 50kW DC Fast Charger but was the only reasonably priced one in Lancaster. They just raised their rate from 18c to 60c/kWh.,3.0
1724,41.252329,-80.451653,41.2523112,-80.4516561,10632,Nissan Charging Station,OPERATIONAL,"1455 N Hermitage Rd, Hermitage, PA 16148, USA","point_of_interest, establishment",1,1,Beyond slow.  Ended up here due to the towing range and wish I was paying better attention to GPS because after driving out of the way I found a fast charger and didn't waste time here.  GMC dealership in the same parking lot has a fast charger but is cash only and useless at 3am.,1.0
1741,40.210564,-75.105638,40.211077,-75.106339,1219,ChargePoint Charging Station,OPERATIONAL,"869 Street Rd, Warminster, PA 18974, USA","point_of_interest, establishment",1,1,"Great location , safe . Steve (unsure of his position) greets me every time I am there. He is extremely helpful , offering the use of their facilities and coffee.",5.0
1784,36.949705,-81.066941,36.9497057,-81.0669419,10352,Nissan Charging Station,OPERATIONAL,"1405 E Main St, Wytheville, VA 24382, USA","point_of_interest, establishment",1,1,"They have the nicest newest models in the area. Excellent service staff, quality cars and service.",5.0
1805,39.048,-95.674347,39.0483596,-95.6745753,8275,ChargePoint Charging Station,OPERATIONAL,"818 S Kansas Ave, Topeka, KS 66612, USA","point_of_interest, establishment",4,4,Not working but app said it was so I called the 800 number and she said it was already reported not working…maybe update the app!! They then sent me to Fairlawn Plaza and that fast charger is broke too.I was feeling very weak... so I plugged myself in here. Was very delightful and clean energy.,2.5
1811,38.40049,-96.177263,38.400242,-96.177396,12312,evergy Charging Station,OPERATIONAL,"Emporia, KS 66801, USA","point_of_interest, establishment",7,5,"Free and in good working order. Much appreciated. Met my needs for a charge when battery was low but definitely not very close to other things in the town. We walked about 5 blocks to a gas station for snacks and restroom break.Their billing practices are unfair. The only good thing is that they show you how unfair they are being. For instance... I have all LED bulbs and energy star appliances. Their weekly energy expenditure report shows that my household used about $13 worth of energy last week, but I am being billed $60 for last week.The chargers both work and are free, but they are located for the convenience of the power company not drivers.  Would be better if near a grocery store, resteraunts, coffee shop, restrooms, etc.Customer service is horrible. They quote you then fail to put the info in the call notes. They also fail to give you complete information regarding time frames to turn new service on.I had 1 in four agents tell me a correct time frame. And then had lost info (not typed into call notes) and the 5th agent basically told me I lied about it. Worst experience ever! And they have a monopoly on service in my area and most of the metropolitan areas of Kansas! -Very Very DissatisfiedEvergy Energy is the utility company for the emporia community and surrounding area... (THE ELECTRIC CAR CHARGING STATIONS) They have 2 free electric car charging stations in the parking lot of Evergy Energy. Thank you so much!",3.0
1816,38.043338,-97.349011,38.042833,-97.349583,12946,Electric Vehicle Charging Station,OPERATIONAL,"299-219 W 1st St, Newton, KS 67114, USA","point_of_interest, establishment",4,4,We were so happy to see Newton provide charging for electric vehicles. It was available to us when we needed it!Never open!The station at Evergy has been down for months!,2.3333333333333335
1826,35.483554,-83.31624,35.4833284,-83.3164985,16233,Tesla Destination Charger,OPERATIONAL,"498 Tsali Blvd, Cherokee, NC 28719, USA","point_of_interest, establishment",9,5,It worked great for me today. I was able to charge at 40amps and gain roughly 30mi+/hr. Docking a star because I'm concerned if it has issues they may not be likely to address it for a while or notify anyone. It worked out great for me while I went and road trails at fire mountain on the onewheel.Too slow to be a practical charging stop.  6 mi/hr on Model S 100D is very poor especially when I can get 4 mi/hr on a 120v wall outlet with a 50 ft extension cord.  This is not worth going out of your way.Slowest charger ever! It would take 6-7 hours to fully charged a car ! Can’t believe in the casino town has no tesla supercharger!Works like how it should for a Tesla Destination Charger.worked just fine,3.2
