query,name,lat,lng,rating,user_ratings_total,place_id,docid,rel
"42.2808, -83.7258",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.2808, -83.7258",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.2808, -83.7258",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.2808, -83.7258",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.2808, -83.7258",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.2808, -83.7258",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.2808, -83.7258",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.2326, -83.3331",EVgo Charging Station,42.2230009,-83.4855084,3.8,5,ChIJpzMkHpZQO4gRgnJuDxYNxZU,228036,5
"42.2326, -83.3331",Electric Vehicle Charging Station,42.2234015,-83.3867058,3.5,8,ChIJ_Sch6w5PO4gRe4oph-49hNk,301833,4
"42.2326, -83.3331",Shell Recharge Charging Station,42.2798062,-83.2039506,3.3,4,ChIJV1VVsS00O4gRmG5AqfmCw-A,237795,4
"42.2326, -83.3331",ChargePoint Charging Station,42.17718300000001,-83.3895749,0.0,0,ChIJP-DiJw5FO4gRlRGYg22W8MQ,235541,4
"42.2326, -83.3331",ChargePoint Charging Station,42.141065,-83.2335341,2.5,4,ChIJ4fZl3ZY4O4gRqt2_wGVCPK4,182852,4
"42.2326, -83.3331",ChargePoint Charging Station,42.325022,-83.450859,4.0,5,ChIJz9P1KvZSO4gRJtSFNUCXv9s,252811,3
"42.2326, -83.3331",ChargePoint Charging Station,42.1857934,-83.1857715,0.0,0,ChIJfSmaXOc5O4gRbwyr40kU_GA,88560,3
"42.2326, -83.3331",ChargePoint Charging Station,42.35845,-83.44355,1.5,2,ChIJ-Z03-slSO4gRf2C7MJSSrak,227867,3
"42.2326, -83.3331",ChargePoint Charging Station,42.2074535,-83.35582819999999,0.0,0,ChIJyxMZxF1PO4gRPJH3FeLmw1k,98754,3
"42.2326, -83.3331",ChargePoint Charging Station,42.1940322,-83.3766077,4.0,1,ChIJbUjt3YJFO4gRx6DQRdE3XhY,98755,3
"42.2326, -83.3331",ChargePoint Charging Station,42.302408,-83.23714,1.0,1,ChIJdQq1gJA1O4gRBWxN1Dz9kBA,192593,2
"42.2326, -83.3331",Blink Charging Station,42.2560272,-83.2302188,0.0,0,ChIJAQBM3BQ2O4gRIoo8ektA9Bw,199468,2
"42.2326, -83.3331",ChargePoint Charging Station,42.270375,-83.495773,0.0,0,ChIJl_-_2kdRO4gRfEHwtYW0xnE,240748,2
"42.2326, -83.3331",Blink Charging Station,42.3584956,-83.4639895,0.0,0,ChIJbxEYJNZSO4gRK1ypcmCQM-0,310327,2
"42.2326, -83.3331",ChargePoint Charging Station,42.2066982,-83.356068,5.0,1,ChIJM8mp311PO4gRS-YtWPd1hrQ,98754,2
"42.2326, -83.3331",ChargePoint Charging Station,42.2247748,-83.3472185,0.0,0,ChIJfenC4zlPO4gRnzamfGVXTqA,98744,1
"42.2326, -83.3331",Electric Vehicle Charging Station,42.30519899999999,-83.2438462,0.0,0,ChIJi9s0cyk1O4gRQdpv7flBc6Y,131660,1
"42.2319, -83.7219",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.2319, -83.7219",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.2319, -83.7219",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.2319, -83.7219",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.2319, -83.7219",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.2319, -83.7219",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.2319, -83.7219",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.2319, -83.7219",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.2319, -83.7219",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.2319, -83.7219",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,3
"42.2319, -83.7219",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.2319, -83.7219",Electric Vehicle Charging Station,42.0979746,-83.6758041,5.0,2,ChIJgyGTFH-hPIgRLRhkXC-4Z_A,326691,2
"42.2319, -83.7219",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.2319, -83.7219",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.2319, -83.7219",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.2319, -83.7219",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.2319, -83.7219",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.2319, -83.7219",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.331375, -83.045277",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.331375, -83.045277",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.331375, -83.045277",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.331375, -83.045277",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,2
"42.331375, -83.045277",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.331375, -83.045277",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.331375, -83.045277",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.331375, -83.045277",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.331375, -83.045277",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.331375, -83.045277",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.331375, -83.045277",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.326016, -83.220421",EVgo Charging Station,42.3809656,-83.3342232,2.5,6,ChIJh4A0Zp60JIgRFfB7fa5UwAs,255438,5
"42.326016, -83.220421",Tesla Supercharger,42.379388,-83.32953499999999,4.3,112,ChIJn6I0TZ-0JIgRW0E1pZh37w4,102229,4
"42.326016, -83.220421",Tesla Supercharger,42.4453518,-83.117921,4.5,18,ChIJry_0DZDPJIgR3TbOJatR3hg,225836,4
"42.326016, -83.220421",EVgo Charging Station,42.44542999999999,-83.11789,1.5,2,ChIJnUoejV7OJIgRh4KRbsMAP1o,225836,4
"42.326016, -83.220421",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.326016, -83.220421",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.326016, -83.220421",ChargePoint Charging Station,42.3698623,-83.3725039,3.3,6,ChIJj1rL8yWzJIgRELkcaBm4ueM,149830,3
"42.326016, -83.220421",Shell Recharge Charging Station,42.2798062,-83.2039506,3.3,4,ChIJV1VVsS00O4gRmG5AqfmCw-A,237795,3
"42.326016, -83.220421",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,2
"42.326016, -83.220421",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.326016, -83.220421",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.326016, -83.220421",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.326016, -83.220421",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.326016, -83.220421",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.326016, -83.220421",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.326016, -83.220421",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.546701, -83.211319",EVgo Charging Station,42.643408,-83.204495,3.8,6,ChIJQZ-KesrBJIgRSQde8wVPr28,228684,5
"42.546701, -83.211319",ChargePoint Charging Station,42.45534199999999,-83.376177,4.3,8,ChIJxW2N_3SxJIgRHrmaFlKZ1p8,204998,4
"42.546701, -83.211319",Tesla Supercharger,42.4453518,-83.117921,4.6,15,ChIJry_0DZDPJIgR3TbOJatR3hg,225836,4
"42.546701, -83.211319",EVgo Charging Station,42.5381387,-83.18280899999999,3.5,10,ChIJFxQEsWbGJIgRTKxVZ4hBP0Q,228697,4
"42.546701, -83.211319",ChargePoint Charging Station,42.563149,-83.146878,4.0,10,ChIJ2wkjuxXEJIgRj5uwWDxjq7g,167139,4
"42.546701, -83.211319",Blink Charging Station,42.4832839,-83.27279709999999,0.0,0,ChIJMe0SY7i3JIgRpthxM90iwMs,309745,4
"42.546701, -83.211319",Electric Vehicle Charging Station,42.5776998,-83.14888859999999,5.0,3,ChIJh-139MLFJIgRKpMb7yEzXgs,216343,3
"42.546701, -83.211319",EVgo Charging Station,42.5115229,-83.0481408,3.8,4,ChIJc64skZHaJIgRKD9ZWonEHD0,228109,3
"42.546701, -83.211319",EVgo Charging Station,42.44542999999999,-83.11789,2.0,1,ChIJnUoejV7OJIgRh4KRbsMAP1o,225836,3
"42.546701, -83.211319",Blink Charging Station,42.4961312,-83.2988445,0.0,0,ChIJixfs9HO3JIgRkkrLgiYYGQY,253693,3
"42.546701, -83.211319",Nissan Charging Station,42.5531692,-83.1751321,0.0,0,ChIJmQExrZrGJIgRwwArRKHPsb0,44299,3
"42.546701, -83.211319",Blink Charging Station,42.5289282,-83.09122049999999,0.0,0,ChIJy6aaSiXFJIgRRTHdcSMRA3g,309222,2
"42.546701, -83.211319",ChargePoint Charging Station,42.5090319,-83.0487965,4.3,8,ChIJK3Lc14_aJIgRdYbEfSOG6Rw,86982,2
"42.546701, -83.211319",Blink Charging Station,42.6730025,-83.24551459999999,0.0,0,ChIJuRRq2a3qJIgRfxmrZNJLImk,310686,2
"42.546701, -83.211319",ChargePoint Charging Station,42.6335364,-83.2211512,4.0,4,ChIJq6qD2FrAJIgRJjhiysfmZvA,40596,2
"42.546701, -83.211319",ChargePoint Charging Station,42.4882165,-83.146078,5.0,1,ChIJ4yWnKkLPJIgRcYWQbdKMO50,99879,2
"42.546701, -83.211319",Blink Charging Station,42.51029,-83.2818829,0.0,0,ChIJO15-EIi3JIgRfq2n7SOkq2o,212794,1
"42.546701, -83.211319",ChargePoint Charging Station,42.483004,-83.109388,5.0,1,ChIJ2RQ7pZfPJIgROonZU3Du3D8,169957,1
"42.546701, -83.211319",ChargePoint Charging Station,42.6705482,-83.22163499999999,0.0,0,ChIJq6pOrJvqJIgRrD9qJCcvi-k,46094,1
"42.3162, -83.7260",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.3162, -83.7260",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.3162, -83.7260",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.3162, -83.7260",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.3162, -83.7260",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.3162, -83.7260",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.3162, -83.7260",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.3162, -83.7260",ChargePoint Charging Station,42.379033,-83.75906599999999,4.5,4,ChIJ_32B91StPIgRgIFlgaR-x_I,191538,3
"42.3162, -83.7260",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.3162, -83.7260",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.3162, -83.7260",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,2
"42.3162, -83.7260",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.3162, -83.7260",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.3162, -83.7260",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.3162, -83.7260",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.3162, -83.7260",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.3162, -83.7260",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.3162, -83.7260",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.2644, -83.7663",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.2644, -83.7663",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.2644, -83.7663",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.2644, -83.7663",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.2644, -83.7663",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.2644, -83.7663",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.2644, -83.7663",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.2644, -83.7663",ChargePoint Charging Station,42.379033,-83.75906599999999,4.5,4,ChIJ_32B91StPIgRgIFlgaR-x_I,191538,3
"42.2644, -83.7663",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.2644, -83.7663",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.2644, -83.7663",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,2
"42.2644, -83.7663",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.2644, -83.7663",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.2644, -83.7663",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.2644, -83.7663",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.2644, -83.7663",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.2644, -83.7663",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.2644, -83.7663",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.320232, -83.107561",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.320232, -83.107561",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.320232, -83.107561",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.320232, -83.107561",Shell Recharge Charging Station,42.2798062,-83.2039506,3.3,4,ChIJV1VVsS00O4gRmG5AqfmCw-A,237795,3
"42.320232, -83.107561",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,3
"42.320232, -83.107561",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.320232, -83.107561",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.320232, -83.107561",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.320232, -83.107561",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.320232, -83.107561",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.320232, -83.107561",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.320232, -83.107561",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.320232, -83.107561",ChargePoint Charging Station,42.3692773,-83.07385939999999,0.0,0,ChIJt5z0hpzSJIgRexeu5bfly7A,78488,1
"42.303967, -83.697376",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.303967, -83.697376",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.303967, -83.697376",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.303967, -83.697376",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.303967, -83.697376",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.303967, -83.697376",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.303967, -83.697376",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.303967, -83.697376",ChargePoint Charging Station,42.379033,-83.75906599999999,4.5,4,ChIJ_32B91StPIgRgIFlgaR-x_I,191538,3
"42.303967, -83.697376",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.303967, -83.697376",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.303967, -83.697376",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,2
"42.303967, -83.697376",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.303967, -83.697376",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.303967, -83.697376",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.303967, -83.697376",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.303967, -83.697376",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.303967, -83.697376",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.303967, -83.697376",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.317299, -83.032375",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.317299, -83.032375",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.317299, -83.032375",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.317299, -83.032375",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,2
"42.317299, -83.032375",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.317299, -83.032375",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.317299, -83.032375",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.317299, -83.032375",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.317299, -83.032375",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.317299, -83.032375",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.317299, -83.032375",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.376938, -83.079829",EVgo Charging Station,42.44542999999999,-83.11789,1.5,2,ChIJnUoejV7OJIgRh4KRbsMAP1o,225836,4
"42.376938, -83.079829",Tesla Supercharger,42.4453518,-83.117921,4.5,18,ChIJry_0DZDPJIgR3TbOJatR3hg,225836,4
"42.376938, -83.079829",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.376938, -83.079829",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.376938, -83.079829",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.376938, -83.079829",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,3
"42.376938, -83.079829",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,3
"42.376938, -83.079829",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,3
"42.376938, -83.079829",ChargePoint Charging Station,42.4882165,-83.146078,5.0,1,ChIJ4yWnKkLPJIgRcYWQbdKMO50,99879,2
"42.376938, -83.079829",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.376938, -83.079829",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.376938, -83.079829",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,2
"42.376938, -83.079829",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,2
"42.376938, -83.079829",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.376938, -83.079829",ChargePoint Charging Station,42.3692773,-83.07385939999999,0.0,0,ChIJt5z0hpzSJIgRexeu5bfly7A,78488,1
"42.376938, -83.079829",ChargePoint Charging Station,42.3575257,-83.0631741,0.0,0,ChIJNfuPJrzSJIgR773T5RIAS08,64730,1
"42.376938, -83.079829",ChargePoint Charging Station,42.3348553,-83.0470752,0.0,0,ChIJd3PR_DEtO4gR4374ErEspbk,78474,1
"42.331457, -83.042997",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.331457, -83.042997",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
